col0,col1,LocName,lon,lat,iConf,iLvl
エーエムピーエム北品川2丁目店,東京都品川区北品川2－25－10,東京都/品川区/北品川/二丁目/２５番,139.74478,35.61861,5,7
セブンイレブン北品川3丁目店,東京都品川区北品川3ー7ー22,東京都/品川区/北品川/三丁目/７番,139.73923,35.6172,5,7
エーエムピーエム北品川3丁目店,東京都品川区北品川3－6－2,東京都/品川区/北品川/三丁目/６番,139.7394,35.61977,5,7
エーエムピーエム御殿山トラストタワー店,東京都品川区北品川4-7-35,東京都/品川区/北品川/四丁目/７番,139.73758,35.62122,5,7
エーエムピーエム北品川5丁目店,東京都品川区北品川5－7－1,東京都/品川区/北品川/五丁目/７番,139.73126,35.62102,5,7
スリーエフ品川ソニー通り店,東京都品川区北品川6丁目5-25,東京都/品川区/北品川/六丁目/５番,139.73196,35.62503,5,7
エーエムピーエム府中栄町店,東京都府中市栄町2-21-1,東京都/府中市/栄町/二丁目/２１番,139.47871,35.6885,5,7
ファミリーマート海田押立町店,東京都府中市押立町1-3-22,東京都/府中市/押立町/一丁目/３番,139.50746,35.65991,5,7
サークルＫ府中押立町店,東京都府中市押立町一丁目37番地の7,東京都/府中市/押立町/一丁目/３７番,139.51245,35.65936,5,7
ファミリーマート府中けやき並木通り店,東京都府中市宮西町1-2-1,東京都/府中市/宮西町/一丁目/２番,139.47891,35.672,5,7
ファミリーマート府中宮西町店,東京都府中市宮西町2-11-9,東京都/府中市/宮西町/二丁目/１１番,139.47688,35.67052,5,7
セブンイレブン府中宮西町2丁目店,東京都府中市宮西町2－3－3,東京都/府中市/宮西町/二丁目/３番,139.47842,35.67064,5,7
シャトン,東京都府中市宮西町3-13-4,東京都/府中市/宮西町/三丁目/１３番,139.47438,35.67159,5,7
ファミリーマート府中宮町店,東京都府中市宮町1-20-19,東京都/府中市/宮町/一丁目/２０番,139.48161,35.67111,5,7
セブンイレブン府中紅葉丘店,東京都府中市紅葉丘1-39-13,東京都/府中市/紅葉丘/一丁目/３９番,139.51422,35.67696,5,7
ファミリーマート府中紅葉丘店,東京都府中市紅葉丘3-42,東京都/府中市/紅葉丘/三丁目/４２番,139.51726,35.6771,5,7
セブンイレブン府中四谷一丁目店,東京都府中市四谷1-25-6,東京都/府中市/四谷/一丁目/２５番,139.45122,35.66155,5,7
セブンイレブン府中四谷4丁目店,東京都府中市四谷4丁目11ー44,東京都/府中市/四谷/四丁目/１１番,139.44376,35.66555,5,7
セブンイレブン府中四谷5丁目店,東京都府中市四谷5ー42ー13,東京都/府中市/四谷/五丁目/４２番,139.4384,35.66403,5,7
セブンイレブン東府中駅東店,東京都府中市若松町1-5-8,東京都/府中市/若松町/一丁目/５番,139.49768,35.66887,5,7
セブンイレブン府中若松町店,東京都府中市若松町3-3-13,東京都/府中市/若松町/三丁目/３番,139.49854,35.67411,5,7
コミュニティ・ストア寿町なかきゅう店,東京都府中市寿町3-1-1,東京都/府中市/寿町/三丁目/１番,139.4743,35.673,5,7
エーエムピーエム府中中河原駅前店,東京都府中市住吉町2-2-7,東京都/府中市/住吉町/二丁目/２番,139.45781,35.65925,5,7
セブンイレブン府中住吉町店,東京都府中市住吉町2-27-11,東京都/府中市/住吉町/二丁目/２７番,139.45723,35.65803,5,7
セブンイレブン府中住吉4丁目店,東京都府中市住吉町4ー9ー24,東京都/府中市/住吉町/四丁目/９番,139.45773,35.66055,5,7
セブンイレブン府中小柳町2丁目店,東京都府中市小柳町2－29－2,東京都/府中市/小柳町/二丁目/２９番,139.50095,35.66215,5,7
ベンリー府中店,東京都府中市小柳町3-15-36,東京都/府中市/小柳町/三丁目/１５番,139.50401,35.66142,5,7
スリーエフ府中小柳町店,東京都府中市小柳町5-6-9,東京都/府中市/小柳町/五丁目/６番,139.49986,35.65605,5,7
セブンイレブン府中新町2丁目店,東京都府中市新町2ー11ー12,東京都/府中市/新町/二丁目/１１番,139.48973,35.68608,5,7
ファミリーマート府中東八通り店,東京都府中市新町2-48-1,東京都/府中市/新町/二丁目/４８番,139.49408,35.68858,5,7
セブンイレブン府中是政1丁目店,東京都府中市是政1ー14ー5,東京都/府中市/是政/一丁目/１４番,139.49269,35.66171,5,7
ミニストップ府中是政店,東京都府中市是政2-3-15,東京都/府中市/是政/二丁目/３番,139.49152,35.65888,5,7
サークルＫ府中是政店,東京都府中市是政3丁目31番地6,東京都/府中市/是政/三丁目/３１番,139.48619,35.65731,5,7
サンクス府中是政店,東京都府中市是政5-6-6,東京都/府中市/是政/五丁目/６番,139.4893,35.65659,5,7
岡安酒店,東京都府中市晴見町1-34-6,東京都/府中市/晴見町/一丁目/３４番,139.47591,35.68183,5,7
セブンイレブン晴見町店,東京都府中市晴見町1-7-4,東京都/府中市/晴見町/一丁目/７番,139.47934,35.67927,5,7
ミニストップ北府中駅前店,東京都府中市晴見町2-17-1,東京都/府中市/晴見町/二丁目/１７番,139.47243,35.68103,5,7
ローソン府中晴見町３丁目店,東京都府中市晴見町3-16-10,東京都/府中市/晴見町/三丁目/１６番,139.47942,35.68559,5,7
サークルＫ府中晴見町店,東京都府中市晴見町二丁目23番地の2,東京都/府中市/晴見町/二丁目/２３番,139.47328,35.67856,5,7
セブンイレブン東府中南口店,東京都府中市清水が丘2-1-5,東京都/府中市/清水が丘/二丁目/１番,139.49498,35.66755,5,7
セブンイレブン清水ケ丘店,東京都府中市清水が丘3－21－3,東京都/府中市/清水が丘/三丁目/２１番,139.5038,35.66695,5,7
サークルＫ府中清水が丘店,東京都府中市清水が丘二丁目50番地5,東京都/府中市/清水が丘/二丁目/５０番,139.49602,35.66395,5,7
ファミリーマート東府中駅前店,東京都府中市清水ヶ丘1-8-48 京王東府中南ビル,東京都/府中市/清水が丘/一丁目/８番,139.49475,35.66864,5,7
ミニストップ府中西原町店,東京都府中市西原町2-1-61,東京都/府中市/西原町/二丁目/１番,139.45818,35.68048,5,7
ミニストップ府中西府町店,東京都府中市西府町2-26-10,東京都/府中市/西府町/二丁目/２６番,139.4537,35.67533,5,7
ファミリーマート府中甲州街道店,東京都府中市西府町4-1-1,東京都/府中市/西府町/四丁目/１番,139.45302,35.67649,5,7
ファミリーマート府中インター入口店,東京都府中市西府町5-15-5,東京都/府中市/西府町/五丁目/１５番,139.45132,35.67636,5,7
サークルＫ府中新小金井街道店,東京都府中市浅間町四丁目19番地の1,東京都/府中市/浅間町/四丁目/１９番,139.49861,35.68003,5,7
コミュニティストア府中朝日町店成川ストア,東京都府中市朝日町2-13-11,東京都/府中市/朝日町/二丁目/１３番,139.51694,35.67483,5,7
スリーエフ府中朝日町店,東京都府中市朝日町2-21-2,東京都/府中市/朝日町/二丁目/２１番,139.51839,35.67591,5,7
ファミリーマート府中天神町店,東京都府中市天神町1-3-55,東京都/府中市/天神町/一丁目/３番,139.48639,35.67828,5,7
セブンイレブン府中南町2丁目店,東京都府中市南町2－2,東京都/府中市/南町/二丁目/２番,139.46986,35.6625,5,7
サークルＫ東京競馬場イースト店,東京都府中市日吉町1-1東京競馬場内フジビュースタンド3階30番,東京都/府中市/日吉町/１番,139.4848,35.66558,5,7
サークルＫ東京競馬場ウエスト店,東京都府中市日吉町1-1東京競馬場内新スタンド3階,東京都/府中市/日吉町/１番,139.4848,35.66558,5,7
ファミリーマート府中Ｊタワー店,東京都府中市日鋼町1-1-9 Ｊタワー高層棟,東京都/府中市/日鋼町/１番,139.47321,35.6744,5,7
ファミリーマート府中インター店,東京都府中市日新町3-18,東京都/府中市/日新町/三丁目/１８番,139.44713,35.66962,5,7
ファミリーマート秀栄白糸台店,東京都府中市白糸台1-24,東京都/府中市/白糸台/一丁目/２４番,139.50894,35.66997,5,7
エーエムピーエム府中白糸台1丁目店,東京都府中市白糸台1－46－29,東京都/府中市/白糸台/一丁目/４６番,139.50595,35.67232,5,7
セブンイレブン府中白糸台店,東京都府中市白糸台2-11-3,東京都/府中市/白糸台/二丁目/１１番,139.51213,35.66675,5,7
ファミリーマート武蔵野台駅北口店,東京都府中市白糸台2-61-9,東京都/府中市/白糸台/二丁目/６１番,139.51262,35.66546,5,7
ミニストップ白糸台３丁目店,東京都府中市白糸台3-38-16,東京都/府中市/白糸台/三丁目/３８番,139.51772,35.66688,5,7
ミニストップ府中品川通り店,東京都府中市白糸台3-49-3,東京都/府中市/白糸台/三丁目/４９番,139.51492,35.66466,5,7
ローソン白糸台店,東京都府中市白糸台5-21-2,東京都/府中市/白糸台/五丁目/２１番,139.51222,35.66338,5,7
コミュニティ・ストア府中なみき店,東京都府中市八幡町2-2-2,東京都/府中市/八幡町/二丁目/２番,139.4863,35.67008,5,7
セブンイレブン府中八幡町2丁目店,東京都府中市八幡町2－30－1,東京都/府中市/八幡町/二丁目/３０番,139.49013,35.66902,5,7
フードスタイル府中美好町店,東京都府中市美好町1-20-3,東京都/府中市/美好町/一丁目/２０番,139.4693,35.67365,5,7
エーエムピーエム分倍河原駅北店,東京都府中市美好町1-26-3,東京都/府中市/美好町/一丁目/２６番,139.46959,35.67159,5,7
セブンイレブン府中Jタワ－前店,東京都府中市美好町1－4－5,東京都/府中市/美好町/一丁目/４番,139.47224,35.6738,5,7
ローソン府中美好町二丁目店,東京都府中市美好町2-10-3,東京都/府中市/美好町/二丁目/１０番,139.46408,35.67284,5,7
エーエムピーエム府中東芝南門通り店,東京都府中市美好町2-18-10,東京都/府中市/美好町/二丁目/１８番,139.46747,35.67386,5,7
スリーエイト府中美好町店,東京都府中市美好町2-44-3,東京都/府中市/美好町/二丁目/４４番,139.46609,35.6769,5,7
ローソン府中美好町三丁目店,東京都府中市美好町3-3-7,東京都/府中市/美好町/三丁目/３番,139.46844,35.67085,5,7
サンクス分倍河原店,東京都府中市美好町3-4-2,東京都/府中市/美好町/三丁目/４番,139.46826,35.66991,5,7
セブンイレブン府中市府中町1丁目店,東京都府中市府中町1－11－8,東京都/府中市/府中町/一丁目/１１番,139.48096,35.67392,5,7
ローソン府中町一丁目店,東京都府中市府中町1-14-1,東京都/府中市/府中町/一丁目/１４番,139.4796,35.67371,5,7
ファミリーマート府中公園通り店,東京都府中市府中町2-20-1,東京都/府中市/府中町/二丁目/２０番,139.4827,35.67524,5,7
セブンイレブン府中駅北口店,東京都府中市府中町2-2-5,東京都/府中市/府中町/二丁目/２番,139.48224,35.67244,5,7
セブンイレブン府中天神町店,東京都府中市府中町3-10-8,東京都/府中市/府中町/三丁目/１０番,139.48553,35.67666,5,7
セブンイレブン府中分梅店,東京都府中市分梅町3-62-1,東京都/府中市/分梅町/三丁目/６２番,139.45906,35.66763,5,7
マインズショップ西府店,東京都府中市分梅町3-65-1,東京都/府中市/分梅町/三丁目/６５番,139.45959,35.66773,5,7
ローソン府中分梅町店,東京都府中市分梅町5-10-1,東京都/府中市/分梅町/五丁目/１０番,139.46303,35.66262,5,7
スリーエフ府中分倍河原店,東京都府中市片町2-18-7,東京都/府中市/片町/二丁目/１８番,139.46944,35.6696,5,7
ローソン分倍河原駅前店,東京都府中市片町3-33-2,東京都/府中市/片町/三丁目/３３番,139.46854,35.66769,5,7
セブンイレブン府中北山店,東京都府中市北山町3-23-1,東京都/府中市/北山町/三丁目/２３番,139.45532,35.68857,5,7
スリーエフ府中本宿店,東京都府中市本宿町2-6-7,東京都/府中市/本宿町/二丁目/６番,139.46233,35.67161,5,7
ファミリーマート府中本宿町店,東京都府中市本宿町4丁目35-3,東京都/府中市/本宿町/四丁目/３５番,139.45952,35.67484,5,7
ファミリーマート海田府中本町店,東京都府中市本町1-2-3,東京都/府中市/本町/一丁目/２番,139.47731,35.66845,5,7
エーエムピーエム府中本町駅前店,東京都府中市本町2-20-4,東京都/府中市/本町/二丁目/２０番,139.47658,35.6659,5,7
サンクス府中本町店,東京都府中市本町2-6,東京都/府中市/本町/二丁目/６番,139.47514,35.6671,5,7
成田屋酒店,東京都府中市本町2-6-8,東京都/府中市/本町/二丁目/６番,139.47514,35.6671,5,7
スリーエフ府中矢崎町店,東京都府中市矢崎町1-37-5,東京都/府中市/矢崎町/一丁目/３７番,139.47992,35.66166,5,7
（株）ヤマキ,東京都府中市緑町3-17-2,東京都/府中市/緑町/三丁目/１７番,139.49417,35.67123,5,7
セブンイレブン府中緑町3丁目店,東京都府中市緑町3－33－8,東京都/府中市/緑町/三丁目/３３番,139.49396,35.67243,5,7
スリーエフ東府中駅前店,東京都府中市緑町3-5,東京都/府中市/緑町/三丁目/５番,139.49416,35.66967,5,7
ローソン東府中駅前店,東京都府中市緑町3-6-2,東京都/府中市/緑町/三丁目/６番,139.49423,35.67009,5,7
サークルＫ武蔵村山伊奈平店,東京都武蔵村山市伊奈平2丁目24番地の1,東京都/武蔵村山市/伊奈平/二丁目/２４番,139.38269,35.73933,5,7
ファミリーマート武蔵村山伊奈平店,東京都武蔵村山市伊奈平4-1,東京都/武蔵村山市/伊奈平/四丁目/１番,139.37723,35.73726,5,7
セブンイレブン武蔵村山伊奈平4丁目店,東京都武蔵村山市伊奈平4丁目9,東京都/武蔵村山市/伊奈平/四丁目/９番,139.37791,35.7354,5,7
